party,member,chamber,state,ticker,type,transaction_date,filing_date,amount,lag_days
D,Thomas MacArthur,House,NJ,EMB,S,2018-06-13,2018-07-10,8000.5,27
D,Thomas MacArthur,House,NJ,EMB,S,2018-06-13,2018-07-10,,27
D,Thomas MacArthur,House,NJ,JKHY,P,2018-06-07,2018-07-10,,33
D,Thomas MacArthur,House,NJ,KUBTY,P,2018-06-12,2018-07-10,8000.5,28
D,Thomas MacArthur,House,NJ,KUBTY,P,2018-06-25,2018-07-10,,15
D,Thomas MacArthur,House,NJ,KUBTY,P,2018-06-21,2018-07-10,8000.5,19
D,Thomas MacArthur,House,NJ,LSTR,P,2018-06-22,2018-07-10,8000.5,18
D,Thomas MacArthur,House,NJ,LII,P,2018-06-07,2018-07-10,,33
D,Thomas MacArthur,House,NJ,MSCI,P,2018-06-14,2018-07-10,8000.5,26
D,Thomas MacArthur,House,NJ,NEE,P,2018-06-07,2018-07-10,,33
D,Thomas MacArthur,House,NJ,NDSN,P,2018-06-15,2018-07-10,8000.5,25
D,Thomas MacArthur,House,NJ,PM,P,2018-06-07,2018-07-10,8000.5,33
D,Thomas MacArthur,House,NJ,PRI,P,2018-06-07,2018-07-10,,33
D,Thomas MacArthur,House,NJ,SNA,P,2018-06-07,2018-07-10,,33
D,Thomas MacArthur,House,NJ,XLF,P,2018-06-07,2018-07-10,8000.5,33
D,Thomas MacArthur,House,NJ,VEA,P,2018-06-08,2018-07-10,8000.5,32
D,Thomas MacArthur,House,NJ,VEA,P,2018-06-27,2018-07-10,8000.5,13
D,Thomas MacArthur,House,NJ,VCSH,P,2018-06-13,2018-07-10,,27
D,Thomas MacArthur,House,NJ,WRB,P,2018-06-07,2018-07-10,,33
D,Thomas MacArthur,House,NJ,WINA,P,2018-06-07,2018-07-10,,33
D,Thomas MacArthur,House,NJ,WYNN,P,2018-06-07,2018-07-10,,33
D,Thomas MacArthur,House,NJ,ABEV,S,2018-07-02,2018-08-03,,32
D,Thomas MacArthur,House,NJ,EQM,P,2018-07-02,2018-08-03,,32
D,Thomas MacArthur,House,NJ,RSP,S,2018-07-02,2018-08-03,8000.5,32
D,Thomas MacArthur,House,NJ,IWF,P,2018-07-10,2018-08-03,8000.5,24
D,Thomas MacArthur,House,NJ,IWD,P,2018-07-10,2018-08-03,8000.5,24
D,Thomas MacArthur,House,NJ,JNJ,P,2018-07-24,2018-08-03,,10
D,Thomas MacArthur,House,NJ,JNJ,P,2018-07-24,2018-08-03,8000.5,10
D,Thomas MacArthur,House,NJ,PX,P,2018-07-24,2018-08-03,8000.5,10
D,Thomas MacArthur,House,NJ,SU,P,2018-07-24,2018-08-03,,10
D,Thomas MacArthur,House,NJ,BAYRY,S,2018-08-17,2018-09-23,,37
D,Thomas MacArthur,House,NJ,FANUY,E,2018-08-27,2018-09-23,8000.5,27
D,Thomas MacArthur,House,NJ,FANUY,P,2018-08-08,2018-09-23,,46
D,Thomas MacArthur,House,NJ,IDEXY,P,2018-08-28,2018-09-23,,26
D,Thomas MacArthur,House,NJ,TXN,P,2018-08-29,2018-09-23,8000.5,25
D,Thomas MacArthur,House,NJ,BASFY,P,2018-09-13,2018-10-06,,23
D,Thomas MacArthur,House,NJ,CSL,S,2018-09-07,2018-10-06,,29
D,Thomas MacArthur,House,NJ,CRL,P,2018-09-12,2018-10-06,8000.5,24
D,Thomas MacArthur,House,NJ,CRL,P,2018-09-13,2018-10-06,8000.5,23
D,Thomas MacArthur,House,NJ,CRL,P,2018-09-19,2018-10-06,8000.5,17
D,Thomas MacArthur,House,NJ,CRL,P,2018-09-11,2018-10-06,8000.5,25
D,Thomas MacArthur,House,NJ,ELAN,P,2018-09-21,2018-10-06,,15
D,Thomas MacArthur,House,NJ,INTC,P,2018-09-06,2018-10-06,8000.5,30
D,Thomas MacArthur,House,NJ,RSP,P,2018-09-04,2018-10-06,8000.5,32
D,Thomas MacArthur,House,NJ,MSFT,P,2018-09-11,2018-10-06,8000.5,25
D,Thomas MacArthur,House,NJ,NEE,P,2018-09-13,2018-10-06,8000.5,23
D,Thomas MacArthur,House,NJ,NVT,P,2018-09-17,2018-10-06,8000.5,19
D,Thomas MacArthur,House,NJ,REPYY,P,2018-09-27,2018-10-06,,9
D,Thomas MacArthur,House,NJ,XLF,P,2018-09-26,2018-10-06,8000.5,10
D,Thomas MacArthur,House,NJ,UNH,P,2018-09-12,2018-10-06,8000.5,24
D,Thomas MacArthur,House,NJ,ACN,P,2018-11-15,2018-12-06,8000.5,21
D,Thomas MacArthur,House,NJ,ACSAY,P,2018-10-17,2018-12-06,8000.5,50
D,Thomas MacArthur,House,NJ,MT,P,2018-10-17,2018-12-06,8000.5,50
D,Thomas MacArthur,House,NJ,BAESY,P,2018-10-17,2018-12-06,8000.5,50
D,Thomas MacArthur,House,NJ,BBL,S,2018-10-19,2018-12-06,,48
D,Thomas MacArthur,House,NJ,CNQ,S,2018-10-10,2018-12-06,8000.5,57
D,Thomas MacArthur,House,NJ,CVX,P,2018-10-09,2018-12-06,,58
D,Thomas MacArthur,House,NJ,CL,P,2018-10-09,2018-12-06,8000.5,58
D,Thomas MacArthur,House,NJ,CL,S,2018-11-06,2018-12-06,8000.5,30
D,Thomas MacArthur,House,NJ,CTRP,P,2018-10-17,2018-12-06,8000.5,50
D,Thomas MacArthur,House,NJ,CTRP,S,2018-11-21,2018-12-06,8000.5,15
D,Thomas MacArthur,House,NJ,FANUY,P,2018-10-23,2018-12-06,8000.5,44
D,Thomas MacArthur,House,NJ,INTC,P,2018-10-09,2018-12-06,,58
D,Thomas MacArthur,House,NJ,INTC,P,2018-10-09,2018-12-06,8000.5,58
D,Thomas MacArthur,House,NJ,IVZ,S,2018-10-09,2018-12-06,8000.5,58
D,Thomas MacArthur,House,NJ,RSP,S,2018-10-09,2018-12-06,8000.5,58
D,Thomas MacArthur,House,NJ,IWF,P,2018-10-02,2018-12-06,8000.5,65
D,Thomas MacArthur,House,NJ,IWD,P,2018-10-02,2018-12-06,8000.5,65
D,Thomas MacArthur,House,NJ,JPM,P,2018-10-09,2018-12-06,8000.5,58
D,Thomas MacArthur,House,NJ,LSTR,P,2018-10-09,2018-12-06,8000.5,58
D,Thomas MacArthur,House,NJ,LSTR,S,2018-10-24,2018-12-06,,43
D,Thomas MacArthur,House,NJ,LIN,E,2018-10-30,2018-12-06,8000.5,37
D,Thomas MacArthur,House,NJ,LIN,E,2018-10-30,2018-12-06,,37
D,Thomas MacArthur,House,NJ,LMT,P,2018-11-06,2018-12-06,,30
D,Thomas MacArthur,House,NJ,LMT,P,2018-11-06,2018-12-06,8000.5,30
D,Thomas MacArthur,House,NJ,MRAAY,P,2018-11-06,2018-12-06,,30
D,Thomas MacArthur,House,NJ,MRAAY,P,2018-10-29,2018-12-06,,38
D,Thomas MacArthur,House,NJ,NRBAY,P,2018-10-30,2018-12-06,,37
D,Thomas MacArthur,House,NJ,NRBAY,S,2018-10-17,2018-12-06,,50
D,Thomas MacArthur,House,NJ,PM,P,2018-11-15,2018-12-06,8000.5,21
D,Thomas MacArthur,House,NJ,PX,E,2018-10-30,2018-12-06,8000.5,37
D,Thomas MacArthur,House,NJ,PRI,E,2018-10-30,2018-12-06,,37
D,Thomas MacArthur,House,NJ,REPYY,P,2018-10-05,2018-12-06,,62
D,Thomas MacArthur,House,NJ,REPYY,P,2018-11-12,2018-12-06,,24
D,Thomas MacArthur,House,NJ,RDS.A,P,2018-10-17,2018-12-06,8000.5,50
D,Thomas MacArthur,House,NJ,SAP,P,2018-11-07,2018-12-06,8000.5,29
D,Thomas MacArthur,House,NJ,SLB,P,2018-11-08,2018-12-06,8000.5,28
D,Thomas MacArthur,House,NJ,SITE,P,2018-11-29,2018-12-06,8000.5,7
D,Thomas MacArthur,House,NJ,SITE,P,2018-10-10,2018-12-06,8000.5,57
D,Thomas MacArthur,House,NJ,SITE,P,2018-10-08,2018-12-06,8000.5,59
D,Thomas MacArthur,House,NJ,SNN,P,2018-10-17,2018-12-06,8000.5,50
D,Thomas MacArthur,House,NJ,STI,P,2018-10-09,2018-12-06,8000.5,58
D,Thomas MacArthur,House,NJ,TER,P,2018-10-09,2018-12-06,8000.5,58
D,Thomas MacArthur,House,NJ,TXN,P,2018-10-24,2018-12-06,8000.5,43
D,Thomas MacArthur,House,NJ,TRYIY,P,2018-10-24,2018-12-06,8000.5,43
D,Thomas MacArthur,House,NJ,VEA,P,2018-10-01,2018-12-06,8000.5,66
D,Thomas MacArthur,House,NJ,VCSH,P,2018-10-19,2018-12-06,8000.5,48
D,Thomas MacArthur,House,NJ,VCSH,P,2018-10-19,2018-12-06,,48
D,Thomas MacArthur,House,NJ,WBC,P,2018-10-03,2018-12-06,8000.5,64
D,Thomas MacArthur,House,NJ,WMB,P,2018-10-31,2018-12-06,8000.5,36
R,Brian Mast,House,FL,DIS,P,2018-06-26,2018-09-20,,86
R,Brian Mast,House,FL,AUY,P,2018-06-26,2018-09-20,8000.5,86
R,Mark R Meadows,House,NC,CCH,P,2018-09-14,2018-10-03,,19
R,Mark R Meadows,House,NC,IVZ,P,2018-09-14,2018-10-03,8000.5,19
R,Mark R Meadows,House,NC,LVMUY,P,2018-09-14,2018-10-03,8000.5,19
R,Stephanie Murphy,House,FL,SIRI,S,2018-01-04,2018-05-04,8000.5,120
R,Gary Palmer,House,AL,AMZN,P,2018-03-13,2018-09-29,8000.5,200
R,Gary Palmer,House,AL,AMZN,P,2018-07-31,2018-09-29,8000.5,60
R,Gary Palmer,House,AL,UHAL,S,2018-05-22,2018-09-29,8000.5,130
R,Gary Palmer,House,AL,UHAL,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,AMP,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,AMGN,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,AAPL,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,AAPL,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,APTV,S,2017-11-06,2018-09-29,8000.5,327
R,Gary Palmer,House,AL,ASND,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,ASND,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,ASML,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,T,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,T,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,CELG,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,CX,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,CX,P,2018-05-24,2018-09-29,8000.5,128
R,Gary Palmer,House,AL,CX,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,CI,S,2018-07-31,2018-09-29,8000.5,60
R,Gary Palmer,House,AL,CMCSA,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,CMP,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,CXW,P,2018-04-16,2018-09-29,8000.5,166
R,Gary Palmer,House,AL,CVS,P,2017-06-26,2018-09-29,8000.5,460
R,Gary Palmer,House,AL,CVS,P,2017-08-07,2018-09-29,8000.5,418
R,Gary Palmer,House,AL,CVS,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,DG,P,2018-07-31,2018-09-29,8000.5,60
R,Gary Palmer,House,AL,EXPE,P,2018-02-12,2018-09-29,8000.5,229
R,Gary Palmer,House,AL,EXPE,P,2017-06-05,2018-09-29,8000.5,481
R,Gary Palmer,House,AL,EXPE,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,ESRX,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,ESRX,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,F,P,2018-07-05,2018-09-29,8000.5,86
R,Gary Palmer,House,AL,GM,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,GM,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,HLT,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,HUM,S,2018-07-31,2018-09-29,8000.5,60
R,Gary Palmer,House,AL,INTU,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,IRM,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,IRM,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,KR,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,KR,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,MHLD,P,2018-02-12,2018-09-29,8000.5,229
R,Gary Palmer,House,AL,MPC,P,2017-11-27,2018-09-29,8000.5,306
R,Gary Palmer,House,AL,MPC,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,MPC,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,MA,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,MA,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,MTD,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,MTD,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,MSFT,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,MSFT,S,2018-07-16,2018-09-29,8000.5,75
R,Gary Palmer,House,AL,MSFT,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,MS,P,2017-07-31,2018-09-29,8000.5,425
R,Gary Palmer,House,AL,NWL,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,NWL,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,NSC,P,2018-05-24,2018-09-29,8000.5,128
R,Gary Palmer,House,AL,PNC,S,2018-04-30,2018-09-29,8000.5,152
R,Gary Palmer,House,AL,PSEC,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,PSEC,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,RGC,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,RF,P,2018-05-14,2018-09-29,8000.5,138
R,Gary Palmer,House,AL,RF,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,RF,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,STT,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,SYF,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,SYF,P,2018-05-07,2018-09-29,8000.5,145
R,Gary Palmer,House,AL,SYY,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,TGT,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,AMTD,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,TJX,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,TJX,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,TMUS,P,2018-09-10,2018-09-29,8000.5,19
R,Gary Palmer,House,AL,V,P,2017-08-21,2018-09-29,8000.5,404
R,Gary Palmer,House,AL,V,S,2018-07-16,2018-09-29,8000.5,75
R,Gary Palmer,House,AL,V,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,VMW,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,VMW,P,2018-07-12,2018-09-29,8000.5,79
R,Gary Palmer,House,AL,WPG,P,2018-08-06,2018-09-29,8000.5,54
R,Gary Palmer,House,AL,WDC,P,2017-08-14,2018-09-29,8000.5,411
R,Gary Palmer,House,AL,AMZN,S,2018-09-18,2018-10-09,8000.5,21
R,Gary Palmer,House,AL,CTL,S,2018-09-18,2018-10-09,8000.5,21
R,Gary Palmer,House,AL,EL,P,2018-09-17,2018-10-09,8000.5,22
R,Gary Palmer,House,AL,IDTI,S,2018-09-18,2018-10-09,8000.5,21
R,Gary Palmer,House,AL,NTRS,P,2018-09-24,2018-10-09,8000.5,15
R,Gary Palmer,House,AL,REGN,S,2018-09-18,2018-10-09,8000.5,21
R,Gary Palmer,House,AL,TJX,P,2018-09-10,2018-10-09,8000.5,29
R,Gary Palmer,House,AL,CELG,S,2018-10-05,2018-11-07,8000.5,33
R,Gary Palmer,House,AL,CTL,S,2018-10-05,2018-11-07,8000.5,33
R,Gary Palmer,House,AL,ESRX,S,2018-10-05,2018-11-07,8000.5,33
R,Gary Palmer,House,AL,GM,S,2018-10-05,2018-11-07,8000.5,33
R,Gary Palmer,House,AL,MPC,S,2018-10-05,2018-11-07,8000.5,33
R,Gary Palmer,House,AL,MTD,S,2018-10-05,2018-11-07,8000.5,33
R,Gary Palmer,House,AL,NTRS,S,2018-10-05,2018-11-07,8000.5,33
R,Gary Palmer,House,AL,SYY,S,2018-10-05,2018-11-07,8000.5,33
R,Gary Palmer,House,AL,VMW,S,2018-10-05,2018-11-07,8000.5,33
R,Thomas J. Rooney,House,FL,MIC,S,2018-04-02,2018-05-14,,42
R,Thomas J. Rooney,House,FL,TMO,P,2018-04-05,2018-05-14,8000.5,39
R,Thomas J. Rooney,House,FL,AMAT,P,2018-05-29,2018-06-08,8000.5,10
R,Thomas J. Rooney,House,FL,HHC,P,2018-05-07,2018-06-08,,32
R,Thomas J. Rooney,House,FL,NXPI,S,2018-05-01,2018-06-08,,38
R,Thomas J. Rooney,House,FL,OZM,S,2018-08-24,2018-09-14,,21
R,Thomas J. Rooney,House,FL,WRK,S,2018-09-20,2018-10-13,,23
R,Thomas J. Rooney,House,FL,FTAI,P,2018-10-02,2018-11-09,,38
R,Thomas J. Rooney,House,FL,IEZ,S,2018-11-01,2018-12-12,,41
R,Thomas J. Rooney,House,FL,NRZ,P,2018-11-05,2018-12-12,,37
D,Jacky Rosen,House,NV,QCP,E,2018-07-27,2018-08-15,8000.5,19
D,Jacky Rosen,House,NV,EVHC,E,2018-10-12,2018-10-31,,19
R,John Rutherford,House,FL,ABBV,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,APD,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,APD,P,2017-11-13,2018-08-20,8000.5,280
R,John Rutherford,House,FL,AEP,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,AMP,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,ASX,P,2017-08-14,2018-08-20,8000.5,371
R,John Rutherford,House,FL,T,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,BAESY,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,BCE,P,2018-03-19,2018-08-20,8000.5,154
R,John Rutherford,House,FL,BCE,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,BNPQY,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,BMY,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,BTI,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,SNP,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,CMS,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,CCI,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,ETN,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,ETN,S,2018-07-24,2018-08-20,8000.5,27
R,John Rutherford,House,FL,EXC,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,EXC,S,2018-06-20,2018-08-20,8000.5,61
R,John Rutherford,House,FL,FE,P,2017-07-14,2018-08-20,8000.5,402
R,John Rutherford,House,FL,F,S,2017-08-16,2018-08-20,8000.5,369
R,John Rutherford,House,FL,HD,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,HMC,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,HSBC,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,HBAN,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,IMBBY,P,2018-05-01,2018-08-20,8000.5,111
R,John Rutherford,House,FL,INTC,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,IP,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,JAPAY,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,JAPAY,S,2018-04-30,2018-08-20,8000.5,112
R,John Rutherford,House,FL,JNJ,E,2017-07-10,2018-08-20,,406
R,John Rutherford,House,FL,JPM,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,KMB,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,KMB,S,2017-12-28,2018-08-20,8000.5,235
R,John Rutherford,House,FL,MFC,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,MPC,S,2018-05-16,2018-08-20,8000.5,96
R,John Rutherford,House,FL,MPC,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,MMC,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,MDT,P,2018-05-16,2018-08-20,8000.5,96
R,John Rutherford,House,FL,MRK,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,NSC,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,NSC,S,2017-10-25,2018-08-20,8000.5,299
R,John Rutherford,House,FL,PSX,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,PNC,P,2017-08-16,2018-08-20,8000.5,369
R,John Rutherford,House,FL,PBSFY,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,RHHBY,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,RDS.B,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,SNY,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,SMFKY,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,SMFKY,P,2017-09-05,2018-08-20,8000.5,349
R,John Rutherford,House,FL,SSEZY,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,VIV,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,TRI,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,VZ,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,VET,P,2017-07-11,2018-08-20,8000.5,405
R,John Rutherford,House,FL,WFC,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,WMB,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,XRX,P,2017-07-17,2018-08-20,8000.5,399
R,John Rutherford,House,FL,ETN,P,2018-08-28,2018-08-31,8000.5,3
R,John Rutherford,House,FL,HMC,P,2018-08-28,2018-08-31,8000.5,3
R,John Rutherford,House,FL,MMC,S,2018-10-24,2018-10-30,8000.5,6
D,Bradley S. Schneider,House,IL,JPM,S,2018-04-17,2018-06-10,,54
D,Bradley S. Schneider,House,IL,JPM,S,2018-05-04,2018-06-10,,37
D,Bradley S. Schneider,House,IL,PGR,P,2018-04-17,2018-06-10,,54
D,Bradley S. Schneider,House,IL,AMAT,S,2018-05-14,2018-07-15,,62
D,Bradley S. Schneider,House,IL,PGR,P,2017-06-20,2018-07-15,,390
D,Bradley S. Schneider,House,IL,ITW,P,2018-07-23,2018-10-08,,77
D,Bradley S. Schneider,House,IL,PTC,P,2018-09-26,2018-10-08,,12
D,Bradley S. Schneider,House,IL,TTWO,P,2018-09-14,2018-10-08,,24
D,Bradley S. Schneider,House,IL,TXN,S,2018-09-26,2018-10-08,,12
D,Bradley S. Schneider,House,IL,TTD,P,2018-09-26,2018-10-08,,12
D,Bradley S. Schneider,House,IL,TTD,P,2018-08-22,2018-10-08,,47
D,Bradley S. Schneider,House,IL,TRUP,S,2018-10-19,2018-11-20,,32
D,Pete Sessions,House,TX,ABC,S,2017-11-27,2018-04-26,,150
D,Pete Sessions,House,TX,MSFT,S,2018-04-25,2018-04-26,,1
D,Pete Sessions,House,TX,HON,P,2018-06-01,2018-06-04,8000.5,3
D,Pete Sessions,House,TX,CME,P,2018-10-24,2018-12-21,8000.5,58
D,Pete Sessions,House,TX,LLY,P,2018-08-03,2018-12-21,8000.5,140
D,Pete Sessions,House,TX,IWN,S,2018-07-31,2018-12-21,8000.5,143
D,Pete Sessions,House,TX,MPC,P,2018-09-28,2018-12-21,,84
D,Pete Sessions,House,TX,MKC,P,2018-07-05,2018-12-21,8000.5,169
D,Pete Sessions,House,TX,MDT,P,2018-07-18,2018-12-21,8000.5,156
D,Pete Sessions,House,TX,PPL,P,2018-08-08,2018-12-21,8000.5,135
D,Pete Sessions,House,TX,REZI,S,2018-10-31,2018-12-21,,51
D,Pete Sessions,House,TX,TJX,S,2018-08-01,2018-12-21,,142
R,Lamar Smith,House,TX,PX,S,2018-04-13,2018-05-08,8000.5,25
R,Lamar Smith,House,TX,RHT,P,2018-04-27,2018-05-08,8000.5,11
R,Lamar Smith,House,TX,SYK,P,2018-04-13,2018-05-08,8000.5,25
R,Lamar Smith,House,TX,UNP,P,2018-04-23,2018-05-08,8000.5,15
R,Lamar Smith,House,TX,UNP,S,2018-04-26,2018-05-08,8000.5,12
R,Lamar Smith,House,TX,WST,P,2018-04-30,2018-05-08,8000.5,8
R,Lamar Smith,House,TX,MIK,S,2018-05-08,2018-06-11,8000.5,34
R,Lamar Smith,House,TX,MXL,P,2018-08-08,2018-09-07,,30
R,Lamar Smith,House,TX,TFX,P,2018-08-08,2018-09-07,,30
R,Lamar Smith,House,TX,CRL,S,2018-09-26,2018-10-09,8000.5,13
R,Lamar Smith,House,TX,CCJ,P,2018-10-02,2018-11-08,8000.5,37
R,Lamar Smith,House,TX,CPRT,S,2018-10-11,2018-11-08,8000.5,28
R,Lamar Smith,House,TX,CPRT,P,2018-10-11,2018-11-08,8000.5,28
R,Lamar Smith,House,TX,LIN,P,2018-10-24,2018-11-08,8000.5,15
R,Lamar Smith,House,TX,PX,E,2018-10-31,2018-11-08,8000.5,8
R,Lamar Smith,House,TX,SIX,S,2018-10-03,2018-11-08,8000.5,36
R,Lamar Smith,House,TX,WTW,P,2018-10-04,2018-11-08,8000.5,35
R,Lamar Smith,House,TX,ICE,P,2018-11-20,2018-12-13,8000.5,23
R,Lamar Smith,House,TX,LXFR,P,2018-11-01,2018-12-13,8000.5,42
R,Lamar Smith,House,TX,ULTI,P,2018-11-27,2018-12-13,8000.5,16
D,Jackie Speier,House,CA,F,S,2018-07-30,2018-08-02,8000.5,3
D,David A. Trott,House,MI,EQM,P,2018-07-02,2018-08-07,,36
D,David A. Trott,House,MI,RMP,P,2018-07-16,2018-08-07,8000.5,22
D,David A. Trott,House,MI,WMB,E,2018-08-10,2018-09-07,,28
D,David A. Trott,House,MI,WPZ,E,2018-08-10,2018-09-07,,28
D,David A. Trott,House,MI,ANDX,S,2018-09-17,2018-10-05,,18
D,David A. Trott,House,MI,MMP,P,2018-09-20,2018-10-05,,15
D,David A. Trott,House,MI,MPLX,S,2018-09-28,2018-10-05,8000.5,7
D,David A. Trott,House,MI,PSXP,P,2018-09-19,2018-10-05,8000.5,16
D,David A. Trott,House,MI,SHLX,P,2018-09-17,2018-10-05,,18
D,David A. Trott,House,MI,TRP,P,2018-09-27,2018-10-05,8000.5,8
